filename,split,class,width,height,aspect_ratio,is_square,size_bin,group_id,source_path
01a0b348-0260-76d0-907d-12dfdef5de4d_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714236439_img_face13.jpg,train,clear,77,77,1.0,True,medium,single_01a0b348-0260-76d0-907d-12dfdef5de4d_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714236439_img_face13.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\01a0b348-0260-76d0-907d-12dfdef5de4d_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714236439_img_face13.jpg
6--Funeral_6_Funeral_Funeral_6_528.jpg_b144924.jpg,train,clear,82,82,1.0,True,medium,wider_6--Funeral_6_Funeral_Funeral_6_528.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\6--Funeral_6_Funeral_Funeral_6_528.jpg_b144924.jpg
2--Demonstration_2_Demonstration_Demonstrators_2_595.jpg_b19563.jpg,train,clear,92,92,1.0,True,medium,wider_2--Demonstration_2_Demonstration_Demonstrators_2_595.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\2--Demonstration_2_Demonstration_Demonstrators_2_595.jpg_b19563.jpg
0--Parade_0_Parade_Parade_0_470.jpg_b273.jpg,train,clear,87,87,1.0,True,medium,wider_0--Parade_0_Parade_Parade_0_470.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\0--Parade_0_Parade_Parade_0_470.jpg_b273.jpg
49--Greeting_49_Greeting_peoplegreeting_49_693.jpg_b131220.jpg,train,clear,78,78,1.0,True,medium,wider_49--Greeting_49_Greeting_peoplegreeting_49_693.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\49--Greeting_49_Greeting_peoplegreeting_49_693.jpg_b131220.jpg
01a0b341-efb0-7bc1-bf1e-8e84b3f7f0bb_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789713838187_img_face2.jpg,train,clear,80,80,1.0,True,medium,single_01a0b341-efb0-7bc1-bf1e-8e84b3f7f0bb_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789713838187_img_face2.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\01a0b341-efb0-7bc1-bf1e-8e84b3f7f0bb_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789713838187_img_face2.jpg
12--Group_12_Group_Group_12_Group_Group_12_35.jpg_b35273.jpg,train,clear,98,98,1.0,True,medium,wider_12--Group_12_Group_Group_12_Group_Group_12_35.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\12--Group_12_Group_Group_12_Group_Group_12_35.jpg_b35273.jpg
12--Group_12_Group_Group_12_Group_Group_12_35.jpg_b35275.jpg,train,clear,82,82,1.0,True,medium,wider_12--Group_12_Group_Group_12_Group_Group_12_35.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\12--Group_12_Group_Group_12_Group_Group_12_35.jpg_b35275.jpg
01a0b348-19d0-7cb0-9c11-1627d0471840_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714242053_img_face10.jpg,train,clear,77,77,1.0,True,medium,single_01a0b348-19d0-7cb0-9c11-1627d0471840_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714242053_img_face10.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\01a0b348-19d0-7cb0-9c11-1627d0471840_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714242053_img_face10.jpg
55--Sports_Coach_Trainer_55_Sports_Coach_Trainer_sportcoaching_55_45.jpg_b35357.jpg,train,clear,92,92,1.0,True,medium,wider_55--Sports_Coach_Trainer_55_Sports_Coach_Trainer_sportcoaching_55_45.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\55--Sports_Coach_Trainer_55_Sports_Coach_Trainer_sportcoaching_55_45.jpg_b35357.jpg
0--Parade_0_Parade_Parade_0_592.jpg_b14932.jpg,train,clear,92,92,1.0,True,medium,wider_0--Parade_0_Parade_Parade_0_592.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\0--Parade_0_Parade_Parade_0_592.jpg_b14932.jpg
21--Festival_21_Festival_Festival_21_91.jpg_b85109.jpg,train,clear,76,76,1.0,True,medium,wider_21--Festival_21_Festival_Festival_21_91.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\21--Festival_21_Festival_Festival_21_91.jpg_b85109.jpg
0--Parade_0_Parade_Parade_0_1019.jpg_b15848.jpg,train,clear,81,81,1.0,True,medium,wider_0--Parade_0_Parade_Parade_0_1019.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\0--Parade_0_Parade_Parade_0_1019.jpg_b15848.jpg
0--Parade_0_Parade_Parade_0_1019.jpg_b15853.jpg,train,clear,81,81,1.0,True,medium,wider_0--Parade_0_Parade_Parade_0_1019.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\0--Parade_0_Parade_Parade_0_1019.jpg_b15853.jpg
29--Students_Schoolkids_29_Students_Schoolkids_Students_Schoolkids_29_705.jpg_b95785.jpg,train,clear,102,102,1.0,True,medium,wider_29--Students_Schoolkids_29_Students_Schoolkids_Students_Schoolkids_29_705.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\29--Students_Schoolkids_29_Students_Schoolkids_Students_Schoolkids_29_705.jpg_b95785.jpg
01a0b343-7a38-7e52-9be6-5d3ea844588a_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789713939630_img_face8.jpg,train,clear,106,106,1.0,True,medium,single_01a0b343-7a38-7e52-9be6-5d3ea844588a_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789713939630_img_face8.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\01a0b343-7a38-7e52-9be6-5d3ea844588a_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789713939630_img_face8.jpg
01a0b348-6bd8-7f81-9057-fdefcf8bbfa9_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714263300_img_face12.jpg,train,clear,84,84,1.0,True,medium,single_01a0b348-6bd8-7f81-9057-fdefcf8bbfa9_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714263300_img_face12.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\01a0b348-6bd8-7f81-9057-fdefcf8bbfa9_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714263300_img_face12.jpg
35--Basketball_35_Basketball_playingbasketball_35_492.jpg_b102724.jpg,train,clear,88,88,1.0,True,medium,wider_35--Basketball_35_Basketball_playingbasketball_35_492.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\35--Basketball_35_Basketball_playingbasketball_35_492.jpg_b102724.jpg
01a0b348-9ab8-73e3-9797-86234c0f24be_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714275642_img_face14.jpg,train,clear,85,85,1.0,True,medium,single_01a0b348-9ab8-73e3-9797-86234c0f24be_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714275642_img_face14.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\01a0b348-9ab8-73e3-9797-86234c0f24be_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714275642_img_face14.jpg
8--Election_Campain_8_Election_Campain_Election_Campaign_8_424.jpg_b155507.jpg,train,clear,86,86,1.0,True,medium,wider_8--Election_Campain_8_Election_Campain_Election_Campaign_8_424.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\8--Election_Campain_8_Election_Campain_Election_Campaign_8_424.jpg_b155507.jpg
17--Ceremony_17_Ceremony_Ceremony_17_234.jpg_b10707.jpg,train,clear,92,92,1.0,True,medium,wider_17--Ceremony_17_Ceremony_Ceremony_17_234.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\17--Ceremony_17_Ceremony_Ceremony_17_234.jpg_b10707.jpg
57--Angler_57_Angler_peoplefishing_57_676.jpg_b141171.jpg,train,clear,88,88,1.0,True,medium,wider_57--Angler_57_Angler_peoplefishing_57_676.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\57--Angler_57_Angler_peoplefishing_57_676.jpg_b141171.jpg
01a0b357-a648-7790-b6b4-aab8bb71a4e4_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789715260953_img_face2.jpg,train,clear,86,86,1.0,True,medium,single_01a0b357-a648-7790-b6b4-aab8bb71a4e4_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789715260953_img_face2.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\01a0b357-a648-7790-b6b4-aab8bb71a4e4_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789715260953_img_face2.jpg
40--Gymnastics_40_Gymnastics_Gymnastics_40_220.jpg_b120664.jpg,train,clear,104,104,1.0,True,medium,wider_40--Gymnastics_40_Gymnastics_Gymnastics_40_220.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\40--Gymnastics_40_Gymnastics_Gymnastics_40_220.jpg_b120664.jpg
01a0b348-e8d8-70c0-8948-73da6c43946f_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714295796_img_face4.jpg,train,clear,89,89,1.0,True,medium,single_01a0b348-e8d8-70c0-8948-73da6c43946f_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714295796_img_face4.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\01a0b348-e8d8-70c0-8948-73da6c43946f_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714295796_img_face4.jpg
2--Demonstration_2_Demonstration_Protesters_2_24.jpg_b14645.jpg,train,clear,91,91,1.0,True,medium,wider_2--Demonstration_2_Demonstration_Protesters_2_24.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\2--Demonstration_2_Demonstration_Protesters_2_24.jpg_b14645.jpg
01a0b348-6bd8-7f81-9057-fdefcf8bbfa9_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714263300_img_face15.jpg,train,clear,95,95,1.0,True,medium,single_01a0b348-6bd8-7f81-9057-fdefcf8bbfa9_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714263300_img_face15.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\01a0b348-6bd8-7f81-9057-fdefcf8bbfa9_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714263300_img_face15.jpg
61--Street_Battle_61_Street_Battle_streetfight_61_158.jpg_b37252.jpg,train,clear,95,95,1.0,True,medium,wider_61--Street_Battle_61_Street_Battle_streetfight_61_158.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\61--Street_Battle_61_Street_Battle_streetfight_61_158.jpg_b37252.jpg
01a0b346-9330-72a1-9be1-a7ae2c54ee24_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714142491_img_face5.jpg,train,clear,104,104,1.0,True,medium,single_01a0b346-9330-72a1-9be1-a7ae2c54ee24_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714142491_img_face5.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\01a0b346-9330-72a1-9be1-a7ae2c54ee24_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714142491_img_face5.jpg
27--Spa_27_Spa_Spa_27_94.jpg_b92838.jpg,train,clear,76,76,1.0,True,medium,wider_27--Spa_27_Spa_Spa_27_94.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\27--Spa_27_Spa_Spa_27_94.jpg_b92838.jpg
01a0b345-a4e8-77f3-9935-f0eeb199533f_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714081305_img_face10.jpg,train,clear,96,96,1.0,True,medium,single_01a0b345-a4e8-77f3-9935-f0eeb199533f_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714081305_img_face10.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\01a0b345-a4e8-77f3-9935-f0eeb199533f_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714081305_img_face10.jpg
6--Funeral_6_Funeral_Funeral_6_516.jpg_b145638.jpg,train,clear,77,77,1.0,True,medium,wider_6--Funeral_6_Funeral_Funeral_6_516.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\6--Funeral_6_Funeral_Funeral_6_516.jpg_b145638.jpg
6--Funeral_6_Funeral_Funeral_6_733.jpg_b36985.jpg,train,clear,102,102,1.0,True,medium,wider_6--Funeral_6_Funeral_Funeral_6_733.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\6--Funeral_6_Funeral_Funeral_6_733.jpg_b36985.jpg
01a0b343-89d8-7fa2-b722-ae1f65bd77fb_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789713943134_img_face5.jpg,train,clear,108,108,1.0,True,medium,single_01a0b343-89d8-7fa2-b722-ae1f65bd77fb_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789713943134_img_face5.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\01a0b343-89d8-7fa2-b722-ae1f65bd77fb_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789713943134_img_face5.jpg
13--Interview_13_Interview_Interview_Sequences_13_555.jpg_b37554.jpg,train,clear,101,101,1.0,True,medium,wider_13--Interview_13_Interview_Interview_Sequences_13_555.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\13--Interview_13_Interview_Interview_Sequences_13_555.jpg_b37554.jpg
22--Picnic_22_Picnic_Picnic_22_208.jpg_b22243.jpg,train,clear,96,96,1.0,True,medium,wider_22--Picnic_22_Picnic_Picnic_22_208.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\22--Picnic_22_Picnic_Picnic_22_208.jpg_b22243.jpg
01a0b958-9750-7cc2-a29c-217680243b87_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789815986336_img_face1.jpg,train,clear,100,100,1.0,True,medium,single_01a0b958-9750-7cc2-a29c-217680243b87_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789815986336_img_face1.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\01a0b958-9750-7cc2-a29c-217680243b87_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789815986336_img_face1.jpg
57--Angler_57_Angler_peoplefishing_57_504.jpg_b141232.jpg,train,clear,96,96,1.0,True,medium,wider_57--Angler_57_Angler_peoplefishing_57_504.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\57--Angler_57_Angler_peoplefishing_57_504.jpg_b141232.jpg
7--Cheering_7_Cheering_Cheering_7_702.jpg_b150911.jpg,train,clear,76,76,1.0,True,medium,wider_7--Cheering_7_Cheering_Cheering_7_702.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\7--Cheering_7_Cheering_Cheering_7_702.jpg_b150911.jpg
7--Cheering_7_Cheering_Cheering_7_702.jpg_b150913.jpg,train,clear,75,75,1.0,True,medium,wider_7--Cheering_7_Cheering_Cheering_7_702.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\7--Cheering_7_Cheering_Cheering_7_702.jpg_b150913.jpg
0--Parade_0_Parade_Parade_0_194.jpg_b209.jpg,train,clear,100,100,1.0,True,medium,wider_0--Parade_0_Parade_Parade_0_194.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\0--Parade_0_Parade_Parade_0_194.jpg_b209.jpg
01a0b7cc-f228-75b2-b765-b1604e3540a4_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789790057480_img_face.jpg,train,clear,89,89,1.0,True,medium,single_01a0b7cc-f228-75b2-b765-b1604e3540a4_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789790057480_img_face.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\01a0b7cc-f228-75b2-b765-b1604e3540a4_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789790057480_img_face.jpg
11--Meeting_11_Meeting_Meeting_11_Meeting_Meeting_11_923.jpg_b23915.jpg,train,clear,78,78,1.0,True,medium,wider_11--Meeting_11_Meeting_Meeting_11_Meeting_Meeting_11_923.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\11--Meeting_11_Meeting_Meeting_11_Meeting_Meeting_11_923.jpg_b23915.jpg
36--Football_36_Football_americanfootball_ball_36_494.jpg_b112317.jpg,train,clear,84,84,1.0,True,medium,wider_36--Football_36_Football_americanfootball_ball_36_494.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\36--Football_36_Football_americanfootball_ball_36_494.jpg_b112317.jpg
40--Gymnastics_40_Gymnastics_Gymnastics_40_620.jpg_b120442.jpg,train,clear,87,87,1.0,True,medium,wider_40--Gymnastics_40_Gymnastics_Gymnastics_40_620.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\40--Gymnastics_40_Gymnastics_Gymnastics_40_620.jpg_b120442.jpg
01a0b346-5c80-7783-9ab4-017cbb39ee7d_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714128542_img_face4.jpg,train,clear,103,103,1.0,True,medium,single_01a0b346-5c80-7783-9ab4-017cbb39ee7d_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714128542_img_face4.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\01a0b346-5c80-7783-9ab4-017cbb39ee7d_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714128542_img_face4.jpg
13--Interview_13_Interview_Interview_2_People_Visible_13_130.jpg_b36723.jpg,train,clear,81,81,1.0,True,medium,wider_13--Interview_13_Interview_Interview_2_People_Visible_13_130.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\13--Interview_13_Interview_Interview_2_People_Visible_13_130.jpg_b36723.jpg
01a0b34a-f448-7c30-8d1b-4b0392614c63_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714429314_img_face6.jpg,train,clear,93,93,1.0,True,medium,single_01a0b34a-f448-7c30-8d1b-4b0392614c63_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714429314_img_face6.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\01a0b34a-f448-7c30-8d1b-4b0392614c63_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714429314_img_face6.jpg
2--Demonstration_2_Demonstration_Demonstration_Or_Protest_2_447.jpg_b66871.jpg,train,clear,89,89,1.0,True,medium,wider_2--Demonstration_2_Demonstration_Demonstration_Or_Protest_2_447.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\2--Demonstration_2_Demonstration_Demonstration_Or_Protest_2_447.jpg_b66871.jpg
2--Demonstration_2_Demonstration_Demonstration_Or_Protest_2_447.jpg_b66874.jpg,train,occluded,145,145,1.0,True,large,wider_2--Demonstration_2_Demonstration_Demonstration_Or_Protest_2_447.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\occluded\2--Demonstration_2_Demonstration_Demonstration_Or_Protest_2_447.jpg_b66874.jpg
12--Group_12_Group_Large_Group_12_Group_Large_Group_12_162.jpg_b7950.jpg,train,clear,92,92,1.0,True,medium,wider_12--Group_12_Group_Large_Group_12_Group_Large_Group_12_162.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\12--Group_12_Group_Large_Group_12_Group_Large_Group_12_162.jpg_b7950.jpg
29--Students_Schoolkids_29_Students_Schoolkids_Students_Schoolkids_29_525.jpg_b24112.jpg,train,clear,98,98,1.0,True,medium,wider_29--Students_Schoolkids_29_Students_Schoolkids_Students_Schoolkids_29_525.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\29--Students_Schoolkids_29_Students_Schoolkids_Students_Schoolkids_29_525.jpg_b24112.jpg
49--Greeting_49_Greeting_peoplegreeting_49_285.jpg_b131348.jpg,train,clear,92,92,1.0,True,medium,wider_49--Greeting_49_Greeting_peoplegreeting_49_285.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\49--Greeting_49_Greeting_peoplegreeting_49_285.jpg_b131348.jpg
35--Basketball_35_Basketball_basketballgame_ball_35_586.jpg_b104073.jpg,train,clear,78,78,1.0,True,medium,wider_35--Basketball_35_Basketball_basketballgame_ball_35_586.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\35--Basketball_35_Basketball_basketballgame_ball_35_586.jpg_b104073.jpg
0--Parade_0_Parade_Parade_0_379.jpg_b13601.jpg,train,clear,102,102,1.0,True,medium,wider_0--Parade_0_Parade_Parade_0_379.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\0--Parade_0_Parade_Parade_0_379.jpg_b13601.jpg
2--Demonstration_2_Demonstration_Political_Rally_2_406.jpg_b19380.jpg,train,clear,75,75,1.0,True,medium,wider_2--Demonstration_2_Demonstration_Political_Rally_2_406.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\2--Demonstration_2_Demonstration_Political_Rally_2_406.jpg_b19380.jpg
01a0b34a-f830-70f0-a0d5-35a178238867_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714430450_img_face6.jpg,train,clear,86,86,1.0,True,medium,single_01a0b34a-f830-70f0-a0d5-35a178238867_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714430450_img_face6.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\01a0b34a-f830-70f0-a0d5-35a178238867_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714430450_img_face6.jpg
01a0b348-9ab8-73e3-9797-86234c0f24be_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714275642_img_face10.jpg,train,clear,76,76,1.0,True,medium,single_01a0b348-9ab8-73e3-9797-86234c0f24be_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714275642_img_face10.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\01a0b348-9ab8-73e3-9797-86234c0f24be_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714275642_img_face10.jpg
2--Demonstration_2_Demonstration_Protesters_2_877.jpg_b51138.jpg,train,clear,93,93,1.0,True,medium,wider_2--Demonstration_2_Demonstration_Protesters_2_877.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\2--Demonstration_2_Demonstration_Protesters_2_877.jpg_b51138.jpg
40--Gymnastics_40_Gymnastics_Gymnastics_40_521.jpg_b30811.jpg,train,clear,87,87,1.0,True,medium,wider_40--Gymnastics_40_Gymnastics_Gymnastics_40_521.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\40--Gymnastics_40_Gymnastics_Gymnastics_40_521.jpg_b30811.jpg
01a0b348-19d0-7cb0-9c11-1627d0471840_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714242053_img_face1.jpg,train,clear,91,91,1.0,True,medium,single_01a0b348-19d0-7cb0-9c11-1627d0471840_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714242053_img_face1.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\01a0b348-19d0-7cb0-9c11-1627d0471840_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714242053_img_face1.jpg
54--Rescue_54_Rescue_rescuepeople_54_589.jpg_b34916.jpg,train,clear,82,82,1.0,True,medium,wider_54--Rescue_54_Rescue_rescuepeople_54_589.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\54--Rescue_54_Rescue_rescuepeople_54_589.jpg_b34916.jpg
40--Gymnastics_40_Gymnastics_Gymnastics_40_565.jpg_b120964.jpg,train,clear,78,78,1.0,True,medium,wider_40--Gymnastics_40_Gymnastics_Gymnastics_40_565.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\40--Gymnastics_40_Gymnastics_Gymnastics_40_565.jpg_b120964.jpg
29--Students_Schoolkids_29_Students_Schoolkids_Students_Schoolkids_29_641.jpg_b95990.jpg,train,clear,98,98,1.0,True,medium,wider_29--Students_Schoolkids_29_Students_Schoolkids_Students_Schoolkids_29_641.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\29--Students_Schoolkids_29_Students_Schoolkids_Students_Schoolkids_29_641.jpg_b95990.jpg
13--Interview_13_Interview_Interview_On_Location_13_33.jpg_b9950.jpg,train,clear,106,106,1.0,True,medium,wider_13--Interview_13_Interview_Interview_On_Location_13_33.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\13--Interview_13_Interview_Interview_On_Location_13_33.jpg_b9950.jpg
13--Interview_13_Interview_Interview_On_Location_13_615.jpg_b36686.jpg,train,clear,102,102,1.0,True,medium,wider_13--Interview_13_Interview_Interview_On_Location_13_615.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\13--Interview_13_Interview_Interview_On_Location_13_615.jpg_b36686.jpg
13--Interview_13_Interview_Interview_On_Location_13_615.jpg_b36688.jpg,train,clear,108,108,1.0,True,medium,wider_13--Interview_13_Interview_Interview_On_Location_13_615.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\13--Interview_13_Interview_Interview_On_Location_13_615.jpg_b36688.jpg
01a0b7d6-48c8-78e1-a09a-edd226a4f545_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789790668967_img_face.jpg,train,clear,90,90,1.0,True,medium,single_01a0b7d6-48c8-78e1-a09a-edd226a4f545_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789790668967_img_face.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\01a0b7d6-48c8-78e1-a09a-edd226a4f545_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789790668967_img_face.jpg
9--Press_Conference_9_Press_Conference_Press_Conference_9_365.jpg_b156903.jpg,train,clear,100,100,1.0,True,medium,wider_9--Press_Conference_9_Press_Conference_Press_Conference_9_365.jpg,C:\Thực tập LUMI\model_BaiToan\Deepleaning\data\dataset\raw\clear\9--Press_Conference_9_Press_Conference_Press_Conference_9_365.jpg_b156903.jpg
